UnitName,ParentTract,ParentCommunity,ParentCounty,ParentState,PopInitial_cm,PopFinal_cm,LogAvgIncInitial_cm,LogAvgIncFinal_cm,PopG_cm,RelPopG_cm,AvgG_emp_cm,RelAvgG_emp_cm,AvgG_pop_cm,RelAvgG_pop_cm,LHS_AvgG_pop_cm,AvgG_inc_cm,RelAvgG_inc_cm,Sel_cm_from_tr_pop,Sel_cm_from_tr_inc,Transmitted_AggG_pop_tr_to_cm,Transmitted_AggG_inc_tr_to_cm,Transmitted_AvgG_bg_to_cm_pop,Transmitted_Sel_tr_to_cm_pop,Transmitted_AvgG_bg_to_cm_inc,Transmitted_Sel_tr_to_cm_inc,Cumulative_Sel_pop_cm,Cumulative_Sel_inc_cm,Sel_cm_from_tr_inc_LDR,Sel_cm_from_tr_pop_LDR,Transmitted_AvgG_bg_to_cm_inc_LDR,Transmitted_AvgG_bg_to_cm_pop_LDR,Transmitted_Sel_tr_to_cm_inc_LDR,Transmitted_Sel_tr_to_cm_pop_LDR,Cumulative_Sel_inc_cm_PNC,Cumulative_Sel_inc_cm_PNC_ct,Cumulative_Sel_inc_cm_PNC_st,Cumulative_Sel_pop_cm_PNC,Cumulative_Sel_pop_cm_PNC_ct,Cumulative_Sel_pop_cm_PNC_st,Sel_cm_from_tr_inc_PNC,Sel_cm_from_tr_inc_PNC_ct,Sel_cm_from_tr_inc_PNC_st,Sel_cm_from_tr_pop_PNC,Sel_cm_from_tr_pop_PNC_ct,Sel_cm_from_tr_pop_PNC_st,Transmitted_AggG_inc_tr_to_cm_PNC,Transmitted_AggG_inc_tr_to_cm_PNC_ct,Transmitted_AggG_inc_tr_to_cm_PNC_st,Transmitted_AggG_pop_tr_to_cm_PNC,Transmitted_AggG_pop_tr_to_cm_PNC_ct,Transmitted_AggG_pop_tr_to_cm_PNC_st,Transmitted_AvgG_bg_to_cm_inc_PNC,Transmitted_AvgG_bg_to_cm_inc_PNC_ct,Transmitted_AvgG_bg_to_cm_inc_PNC_st,Transmitted_AvgG_bg_to_cm_pop_PNC,Transmitted_AvgG_bg_to_cm_pop_PNC_ct,Transmitted_AvgG_bg_to_cm_pop_PNC_st,Transmitted_Sel_tr_to_cm_inc_PNC,Transmitted_Sel_tr_to_cm_inc_PNC_ct,Transmitted_Sel_tr_to_cm_inc_PNC_st,Transmitted_Sel_tr_to_cm_pop_PNC,Transmitted_Sel_tr_to_cm_pop_PNC_ct,Transmitted_Sel_tr_to_cm_pop_PNC_st
CHATHAM_031,,,17031,17,31266.0,31334.0,10.779087547400461,11.081346831953821,0.00043450496323274026,0.0004626177034283528,0.06045185691067197,0.040184594358809875,0.04925819802704015,0.051923223466527,0.04925819802703977,0.056438173427010234,0.04915544216147016,-0.0006257151162315305,-0.007667872010680157,0.04988391314327168,0.06410604543769037,0.05029223027026993,-0.00040831712699823766,0.07222215527914581,-0.008116109841455433,-0.0010340322432297682,-0.01578398185213559,8.71288328363028,1.2190934729894984,82.06490778184009,97.98537397310432,9.22220893452963,0.7955325539061862,-27.966854513015964,-293.0357904245303,438.571845835643,-2.0992084254932326,-9.141707320048715,3.185101563912837e+16,-13.586322067273816,-142.35703997719537,213.05858134273348,-1.270276098788766,-5.531843417621429,1.9273733564129308e+16,113.58632206727377,1190.1537819674302,-1781.2429677260088,101.27027609878876,441.01539088388915,-1.536560690510513e+18,127.96685451301595,1340.8325324147652,-2006.7562322189185,102.09920842549325,444.6252547863166,-1.5491379725855127e+18,-14.380532445742153,-150.67875044733498,225.5132644929095,-0.8289323267044667,-3.6098639024272843,1.257728207499906e+16
CHICAGO HEIGHTS_031,,,17031,17,31108.0,31184.0,10.92161178896213,11.143821802207562,0.00048802438650170644,0.0005161371266973189,0.044442002649086376,0.024174740097224284,0.04087942952084594,0.04354445496033279,0.04087942952084589,0.04126078899091643,0.033978057725376355,-1.5588413505902995e-05,-0.0058465637042883515,0.04089501793435184,0.04710735269520479,0.040612596643495716,0.00028242129085611446,0.05339438007564869,-0.006287027380443904,0.00026683287735021147,-0.012133591084732255,8.922241297504508,0.0381035992802372,81.48334082397415,99.27155881819967,9.594417878521352,0.6903375825200971,-29.407074807521173,-225.26485949560802,337.14252135470673,0.652731411562736,2.3590251503985837,-8219180983147255.0,-14.169781643233904,-108.54373962180539,162.45192497091512,-0.03813265911148267,-0.1378145747271386,480165686917936.25,114.1697816432339,874.5664092346095,-1308.9193093041538,100.03813265911148,361.5460613068289,-1.2596781815245983e+18,129.40707480752116,991.287529108412,-1483.6099056879452,99.34726858843725,359.04922158170314,-1.2509788348545329e+18,-15.237293164287271,-116.72111987380265,174.69059638379164,0.6908640706742186,2.496839725125722,-8699346670065191.0
CHICAGO LAWN_031,,,17031,17,55784.0,56130.0,10.65921457098833,11.031834767813677,0.001236667807079783,0.0012647805472753956,0.07452403936506932,0.05425677681320723,0.05147244815473561,0.05413747359422246,0.05147244815473577,0.07263576465237792,0.06535303338683784,-0.0002312901793770262,-0.00326389001824624,0.05170373833411264,0.07589965467062416,0.05175664537089393,-5.290703678128086e-05,0.07922559003798164,-0.0033259353673575024,-0.00028419721615830705,-0.006589825385603742,3.8033842779128433,0.44443972825791866,92.32093050755935,99.45389582099307,3.875685214527793,0.10166445074900483,-9.072425157415903,-122.34268315309511,183.10410580634164,-0.5521346396890977,-2.512540385759093,8754050017029866.0,-4.493502662037975,-60.59539350180606,90.69006055104576,-0.44934753964242297,-2.0447980609019663,7124368866394733.0,104.49350266203798,1409.1067455419034,-2108.93879371001,100.44934753964243,457.1041631414706,-1.592616273876955e+18,109.07242515741589,1470.8540351931922,-2201.352838965305,100.55213463968913,457.57190546632785,-1.5942459550275904e+18,-4.578922495377928,-61.74728965128907,92.41404525529587,-0.10278710004667471,-0.46774232485712675,1629681150635133.0
CHICAGO RIDGE_031,,,17031,17,11528.0,11488.0,11.00888267856352,11.196398790838835,-0.0006951692782706687,-0.0006670565380750562,0.03750322245506297,0.017235959903200877,0.021258609152007148,0.023923634591493995,0.021258609152007325,0.03593077495241094,0.028648043686870864,-0.0002805769328775942,-0.0017757696733378214,0.021539186084884743,0.03770654462574875,0.021471415850967596,6.777023391714847e-05,0.04281223237830756,-0.005105687752558798,-0.0002128066989604457,-0.006881457425896619,3.5734309131289104,1.2858844188600538,86.15225101414298,98.4035245180657,10.274318072728114,0.3105910630742425,-19.15198721711644,-127.75694593170942,191.20735905474524,-1.0010377322373107,-1.8813886804589963,6555027216104229.0,-4.942196976518782,-32.96785783924686,49.34132532022345,-1.3198273267614185,-2.480534062566917,8642535409872266.0,104.94219697651876,700.0367342090627,-1047.7095723701175,101.31982732676144,190.42436673449922,-6.634657258857998e+17,119.15198721711644,794.8258223015255,-1189.5756061046395,101.00103773223732,189.82522135239128,-6.613782176920317e+17,-14.209790240597659,-94.78908809246258,141.8660337345218,0.3187895945241078,0.5991453821079206,-2087508193768035.5
CICERO_031,,,17031,17,83657.0,83916.0,10.914577046573902,11.141651233426963,0.0006182385139343438,0.0006463512541299563,0.04541483737061221,0.025147574818750115,0.025741098054610452,0.0284061234940973,0.025741098054610133,0.04417203853213472,0.036889307266594645,-9.972104018219071e-05,-0.0022965918708411992,0.025840819094792643,0.04646863040297592,0.025777088389737624,6.37307050550193e-05,0.04878321662228178,-0.0023145862193058577,-3.59903351271714e-05,-0.004611178090147057,4.301185327055711,0.3844216028784223,91.36392852661425,99.36989845089296,4.334886146330041,0.24567994622861825,-10.439133540989896,-85.60832298801046,128.12564696398493,-0.13981662728923572,-0.31818457522698396,1108600562988717.4,-5.199198287329327,-42.63712543887944,63.81282906693657,-0.38740010224361743,-0.8816171535898973,3071680241297205.0,105.19919828732934,862.7082803088131,-1291.1718475227476,100.38740010224363,228.4543897171579,-7.9596776454991e+17,110.43913354098989,905.6794778579441,-1355.4846654197959,100.13981662728924,227.890957138795,-7.940046848716015e+17,-5.239935253660569,-42.97119754913102,64.31281789704838,0.24758347495438174,0.5634325783629135,-1963079678308487.5
CLARENDON HILLS_043,,,17043,17,6683.0,6745.0,12.107870925791179,11.896489526217294,0.0018469002261571887,0.0018754204399861788,-0.04227627991477689,-0.029051005518287258,-0.05488749356281995,-0.0522224681233331,-0.054887493562819856,-0.04260994592587399,-0.04989267719141407,0.0,0.0,-0.05488749356281995,-0.04260994592587399,-0.055593819015831616,0.0007063254530116673,-0.04237231981922169,-0.00023762610665230713,0.0007063254530116673,-0.00023762610665230713,0.0,0.0,99.44232244024506,98.74542870240315,0.5576775597549248,1.254571297596848,0.557677559754925,1.3340937588096318,6.602650787965722,-1.2868604615790338,-3.206648838838771,-2.1756751975083268e+16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,239.22313807927074,1183.954898753197,100.0,249.18388081517966,1.690684625463338e+18,99.44232244024509,237.88904432046115,1177.3522479652315,101.28686046157902,252.39052965401845,1.7124413774384212e+18,0.557677559754925,1.3340937588096318,6.602650787965722,-1.2868604615790338,-3.206648838838771,-2.1756751975083268e+16
CLEARING_031,,,17031,17,24315.0,24244.0,11.184971033289763,11.28409037424192,-0.0005848559533419007,-0.0005567432131462881,0.019823868190431426,-0.0004433943614306664,0.005827943496454317,0.008492968935941165,0.005827943496454324,0.018806975215311834,0.011524243949771758,5.088359159597509e-05,-0.0019841513450353505,0.005777059904858342,0.02079112656034718,0.00573184157587405,4.5218328984290114e-05,0.023038283897964782,-0.002247157337617606,9.61019205802652e-05,-0.004231308682652956,7.276057899176737,0.8730968587278232,84.48341804101457,98.35101488820656,8.240524059808674,0.7758882530656082,-22.4986135952793,-78.55589900995888,117.57064070625545,1.6489851117934309,0.849621118288605,-2960201478622692.0,-10.550082202585875,-36.83654499613234,55.131393710497036,0.8730968587278228,0.4498533820477131,-1567353515627554.0,110.55008220258584,385.9953883945612,-577.6997742391724,99.12690314127217,51.07402710736192,-1.7794921442980326e+17,122.49861359527925,427.7147424083877,-640.1390212349309,98.35101488820655,50.67425937112101,-1.7655636646680806e+17,-11.948531392693422,-41.719354013826546,62.43924699575841,0.7758882530656079,0.39976773624089196,-1392847962995138.2
COUNTRY CLUB HILLS_031,,,17031,17,10816.0,10800.0,11.034364616880254,11.198297162191245,-0.00029607703408665034,-0.0002679642938910378,0.03278650906219838,0.012519246510336285,0.017014411546375865,0.019679436985862712,0.01701441154637564,0.03218367934238327,0.02490094807684319,-7.536032879171232e-05,-0.000263037996399118,0.017089771875167577,0.03244671733878239,0.017052588427493614,3.7183447673967124e-05,0.0347598868667366,-0.0023131695279542176,-3.8176881117745195e-05,-0.0025762075243533356,0.7045139581120478,0.4390314498966094,93.09995443720504,99.34434657928402,6.195531604682902,0.21662197081937082,-8.00470169040207,-47.82829930169747,71.58219641886147,-0.22437967374708892,-0.3375154651663705,1175952148006907.2,-0.8173024395402749,-4.883403181059243,7.30874253951717,-0.44292057110705285,-0.6662481502555929,2321303834218371.5,100.8173024395403,602.3859854327545,-901.5606358323195,100.44292057110707,151.0878347092963,-5.264116228763922e+17,108.00470169040206,645.3308815533926,-965.8340897116636,100.22437967374711,150.7591020242071,-5.252662711901809e+17,-7.187399250861796,-42.94489612063823,64.27345387934429,0.2185408973599639,0.3287326850892224,-1145351686211464.5
COUNTRYSIDE_031,,,17031,17,7797.0,7685.0,11.255966598327685,11.319464673068545,-0.0028937334673805994,-0.002865620727184987,0.012699614948171956,-0.007567647603690136,0.0016634710180540519,0.0043284964575409,0.0016634710180539968,0.010670390832793926,0.00338765956725385,-6.006430656952034e-06,-3.58362683495717e-05,0.0016694774487110038,0.010706227101143499,0.002091827732710319,-0.00042235028399931435,0.019269084263845715,-0.008562857162702215,-0.00042835671465626637,-0.008598693431051786,0.12859392213442697,0.23833297849402765,69.1446748097672,83.00296174338078,30.726731268098373,16.7587052781252,-80.5846155571446,-159.63810335004632,238.92227482008664,-25.7507771405217,-3.787030568538151,1.3194556075956616e+16,-0.3358477576981907,-0.665314324361155,0.9957422978034274,-0.36107816678275695,-0.05310185583044947,185014459696503.75,100.33584775769819,198.76528942052934,-297.4819551663885,100.36107816678275,14.759572840656917,-5.142446251190119e+16,180.58461555714464,357.7380784462145,-535.4084876886718,125.75077714052176,18.493501553364627,-6.4434004128161336e+16,-80.24876779944641,-158.97278902568516,237.92653252228325,-25.389698973738945,-3.7339287127077014,1.3009541616260112e+16
CREST HILL_197,,,17197,17,14704.0,14843.0,11.116949165733518,11.255931615525174,0.0018817616058594666,0.0017930989910482525,0.02779648995833135,0.031071441042867524,0.013743376996719445,0.016408402436206292,0.013743376996719547,0.02626306264433366,0.018980331378793583,-0.0005221326421549504,-0.007686951865974648,0.014265509638874395,0.0339500145103083,0.01424487648724771,2.063315162668494e-05,0.0350129516704624,-0.0010629371601540928,-0.0005014994905282654,-0.00874988902612874,17.565020331446206,3.5308714684340172,80.00612189050538,96.32959884025641,2.428857778048419,0.13952969130957837,-33.31633155136443,83.05022138467632,243.12337767463325,-3.6490266595173355,2.8885809511982425,1.5447553227101194e+16,-29.269061152824584,72.96127440429919,213.58873193674532,-3.799158258407551,3.007425595864273,1.6083110618516134e+16,129.26906115282458,-322.2390835671603,-943.3310725657104,103.79915825840756,-82.16773931032535,-4.3941663674694605e+17,133.31633155136444,-332.3280305475375,-972.8657183035984,103.64902665951732,-82.0488946656593,-4.387810793555311e+17,-4.0472703985398475,10.088946980377132,29.53464573788794,0.15013159889021518,-0.11884464466603072,-635557391414938.8
CRESTWOOD_031,,,17031,17,14338.0,14236.0,11.362572430807283,11.383012132919305,-0.001427877556546875,-0.0013997648163512624,0.004087940422404302,-0.01617932212945779,0.0010554368675429798,0.0037204623070298285,0.001055436867542525,0.00159536785838767,-0.0056873634071524055,-0.00018683561905147192,-0.004758992981680288,0.0012422724865944518,0.00635436084006796,0.0013990715076580632,-0.00015679902106361234,0.016594996435201625,-0.010240635595133668,-0.00034363464011508425,-0.014999628576813955,15.062666449975023,10.721005333584948,52.5247456771222,80.28155001609507,32.41258787290276,8.997444650319972,-940.1987446314145,-278.47396539462846,416.77789884764013,-32.55852156416079,-3.038016779003217,1.0584884918351358e+16,-298.30066819133987,-88.35256420564059,132.23281399122993,-17.702207000445107,-1.6517826765186725,5755047062910915.0,398.30066819134,117.97119186120068,-176.56151589893454,117.70220700044511,10.98272472502788,-3.826538355805082e+16,1040.1987446314145,308.09259305018855,-461.1066007553447,132.5585215641607,12.368958827512415,-4.3095221413491224e+16,-641.8980764400745,-190.1214011889879,284.54508485641026,-14.856314563715687,-1.386234102484544,4829837855440444.0
CRETE_197,,,17197,17,17857.0,17813.0,11.313116960170918,11.356774479384399,-0.0004934120809281239,-0.0005820746957393379,0.008731503842696142,0.012006454927232317,0.0007626717827374899,0.0034276972222243383,0.0007626717827378116,0.007098215821721016,-0.00018451544381906018,-3.464138663443178e-05,-0.002978615616646404,0.0007973131693719217,0.010076831438367418,0.0003439530392382066,0.00045336013013371444,0.012768638618949849,-0.0026918071805824293,0.00041871874349928265,-0.005670422797228833,16.15383532500698,4.163855631817378,69.24776880316952,41.342767673428085,14.598395871823506,54.49337669475454,-79.88518438502474,53.821239017808,157.55769463918134,54.901564864030746,-2.411773110891168,-1.2897680256019206e+16,-41.96287759427715,28.271751292345858,82.7634598965746,-4.542109386831121,0.1995305108882722,1067049267253076.4,141.96287759427713,-95.64499381802412,-279.9936420036801,104.54210938683113,-4.592434641880107,-2.4559422003734468e+16,179.88518438502473,-121.19448154348626,-354.7878767462869,45.09843513596917,-1.9811310201006627,-1.0594692480462166e+16,-37.9223067907476,25.549487725462143,74.79423474260673,59.44367425086187,-2.6113036217794403,-1.3964729523272282e+16
CRYSTAL LAKE_111,,,17111,17,43879.0,43731.0,11.581326002322385,11.529105514478394,-0.0006757225923308852,-0.000441446720749356,-0.010444097568798227,-0.00486465413856182,-0.023621077671852248,-0.0209560522323654,-0.023621077671852574,-0.011354199666169336,-0.01863693093170941,-0.000195651721831646,-0.002011658384452546,-0.023425425950020604,-0.009342541281716788,-0.023804600032612554,0.00037917408259195413,-0.006716571266797913,-0.0026259700149188748,0.00018352236076030814,-0.004637628399371421,17.717306755194986,0.8025280133317189,59.154951157063294,97.64216840763187,23.12774208774172,1.5553035790364247,40.8450488429367,49.04239294206179,128.86059211585632,-0.7769432170277318,-1.0868433947615277,-5652989663502645.0,17.717306755194983,21.273058654049724,55.89570104204918,0.8282929532245341,1.1586750555381597,6026607093428350.0,82.282693244805,98.796311640124,259.5907428874702,99.17170704677547,138.72843264318757,7.215670625094391e+17,59.15495115706329,71.02697735211191,186.62585181366305,100.77694321702772,140.97395109348722,7.3324665926637e+17,23.127742087741716,27.769334288012065,72.96489107380712,-1.605236170252266,-2.2455184502996874,-1.1679596756930996e+16
DARIEN_043,,,17043,17,29083.0,29128.0,11.532040674736393,11.495767990386831,0.0003092199684878949,0.00033774018231688495,-0.007254536869912442,0.005970737526577191,-0.013431785084202893,-0.010766759644716045,-0.013431785084203085,-0.008451861661986497,-0.01573459292752657,0.00028547163684610984,-0.0015759741989567586,-0.013717256721049002,-0.0068758874630297385,-0.01370675684409226,-1.04998769567419e-05,-0.0029012372443761323,-0.003974650218653608,0.00027497175988936795,-0.005550624417610367,18.64647413770313,2.038685815719287,34.32660590535784,97.88632967634501,47.02691995693904,0.07498450793571089,65.67339409464219,31.16262559427176,154.2289910858203,-2.0471721231808715,-1.2483450381167704,-8469880781666108.0,18.646474137703137,8.847922362123198,43.78983198921363,-2.125343988580138,-1.2960134579758098,-8793305652938519.0,81.35352586229688,38.60299139659495,191.0525927278039,102.12534398858013,62.27501097270881,4.2252895033853094e+17,34.326605905357845,16.288288164446403,80.61343363119728,102.04717212318086,62.22734255284978,4.222055254672585e+17,47.02691995693905,22.31470323214856,110.43915909660666,0.07817186539926695,0.04766841985903942,323424871272410.7
DEER PARK_097,,,17097,17,8992.0,8908.0,12.123655801019089,11.917877793822365,-0.0018771087512426733,-0.0017236575071206438,-0.041155601439344734,-0.0329911679957956,-0.06322111751508522,-0.06055609207559837,-0.06322111751508466,-0.04132492112964913,-0.04860765239518921,5.599379808206616e-05,-0.000839318564137648,-0.06327711131316728,-0.04048560256551148,-0.06328932448862401,1.221317545674077e-05,-0.04045750688262691,-2.8095682884567183e-05,6.820697353880693e-05,-0.0008674142470222151,2.0310227852690743,0.08837749323536337,97.90098995155765,99.89234591063646,0.06798726317328542,0.019276596128172216,2.0990100484423597,4.314639682632637,24.10186928650045,-0.10788637755815064,-0.3438273390527232,-2100960966262074.5,2.0310227852690743,4.174887829696665,23.32120597744892,-0.08856818778742001,-0.2822614404238092,-1724761824481898.8,97.96897721473091,201.3810448746017,1124.9281463487127,100.08856818778742,318.97619373729856,1.9491077529066127e+18,97.90098995155762,201.24129302166574,1124.1474830396614,100.10788637755812,319.0377596359274,1.9494839520483927e+18,0.0679872631732854,0.13975185293597278,0.7806633090515328,-0.01931818977073061,-0.061565898628913984,-376199141780176.0
DEERFIELD_097,,,17097,17,11216.0,11300.0,12.14786213441718,11.925068813875468,0.0014922790852121893,0.0016457303293342187,-0.044558664108342326,-0.03639423066479319,-0.06146633381067896,-0.05880130837119211,-0.06146633381067908,-0.0444587577056519,-0.051741488971191976,-0.0003641980534221364,-0.0014327537650844675,-0.06110213575725682,-0.04302600394056743,-0.06094235863286423,-0.00015977712439261302,-0.042585805806477035,-0.00044019813409039844,-0.0005239751778147493,-0.001872951899174866,3.2226581196224604,0.5925163107074098,95.78721494744607,99.14754118989977,0.9901269329314557,0.25994249939282016,4.212785052553917,9.316324484620871,52.04161910965163,0.8524588101002302,2.641328030999952,1.6139865746318144e+16,3.222658119622461,7.126717449588353,39.810326017071766,0.5925163107074101,1.8359009511698827,1.1218294179160298e+16,96.77734188037753,214.01735632585942,1195.515437354179,99.40748368929259,308.0122699756331,1.882112568859308e+18,95.78721494744609,211.82774929082692,1183.2841442615993,99.1475411898998,307.2068428958031,1.8771909972921503e+18,0.9901269329314559,2.189607035032517,12.231293092579861,0.2599424993928202,0.8054270798300693,4921571567157848.0
DES PLAINES_031,,,17031,17,68092.0,67892.0,11.322207717667075,11.363798941546838,-0.0005883049306078192,-0.0005601921904122067,0.00831824477595262,-0.011949017775909471,-0.000126683434616412,0.0025383420048704364,-0.00012668343461648136,0.007226866189209092,-5.586507633098363e-05,-0.00024526054242430515,-0.003661585224444078,0.00011857710780789315,0.010888451413653171,0.00012605051285124753,-7.473405043356414e-06,0.013549501854185556,-0.002661050440532386,-0.00025273394746766156,-0.006322635664976465,18.4257240617087,64.74936754739451,68.18341429612308,33.277635715341155,13.39086164216822,1.9729967372643396,-87.48793044511058,-117.38220158951995,175.68000395032232,199.50039105974759,-2.234378852997275,7784895457599783.0,-50.66629336394012,-67.97876039793958,101.74037233524066,193.6011153841351,-2.1683077202663013,7554694182473206.0,150.66629336394013,202.14835498352056,-302.5452182797255,-93.6011153841351,1.04832051566573,-3652498594661894.5,187.48793044511058,251.55179617510092,-376.48484989480704,-99.50039105974597,1.1143916483966856,-3882699869788408.0,-36.821637081170465,-49.40344119158036,73.93963161508164,5.899275675612464,-0.06607113273097351,230201275126575.53
DIXMOOR_031,,,17031,17,4738.0,4764.0,10.653440586083557,11.034185209679249,0.0010945091512919447,0.0011226218914875572,0.07614892471913848,0.055881662167276386,0.05760163263439283,0.06026665807387968,0.05760163263439324,0.07309903155004766,0.06581630028450758,0.0,0.0,0.05760163263439283,0.07309903155004766,0.058189496995447045,-0.0005878643610542159,0.08521065574951509,-0.012111624199467411,-0.0005878643610542159,-0.012111624199467411,0.0,0.0,87.55513721440099,98.9998456080928,12.44486278559901,1.0001543919072053,-16.56878886442582,-224.85703568745546,336.532152088693,-1.0205689216927045,-5.19721117772817,1.810782698529782e+16,0.0,0.0,-0.0,0.0,0.0,-0.0,100.0,1357.1120830095012,-2031.1210121775869,100.0,509.2464670693805,-1.7742875175215383e+18,116.56878886442585,1581.9691186969571,-2367.6531642662803,101.02056892169271,514.4436782471087,-1.7923953445068362e+18,-16.56878886442582,-224.85703568745546,336.532152088693,-1.0205689216927045,-5.19721117772817,1.810782698529782e+16
DOLTON_031,,,17031,17,22967.0,22788.0,11.015997536357494,11.184173917452496,-0.0015648642832257309,-0.0015367515430301183,0.03363527621900033,0.013368013667138239,0.02644750583820899,0.02911253127769584,0.02644750583820894,0.03271452859488801,0.02543179732934793,0.00013834297148801163,-0.0013609030890253991,0.02630916286672098,0.0340754316839134,0.026436806911429935,-0.00012764404470895675,0.03648365419800648,-0.002408222514093079,1.0698926779054878e-05,-0.0037691256031184782,3.380892191170771,0.5180842568869957,90.63635947196585,99.0038981804006,5.982748336863372,0.47801756271239954,-11.52125910109383,-69.97528954772076,104.72847652966576,0.04045344330200705,0.0945874346695957,-329556149136294.06,-4.159934889717637,-25.265697598973457,37.813891662359126,0.523085134508775,1.2230672335506896,-4261341149928753.0,104.15993488971762,632.6237036443135,-946.815899261709,99.47691486549122,232.5949392175908,-8.103940311405768e+17,111.5212591010938,677.3332955930607,-1013.7304841290154,99.95954655669799,233.72341901647187,-8.143258161413692e+17,-7.361324211376194,-44.70959194874731,66.91458486730662,-0.48263169120676797,-1.128479798881094,3931785000792458.5
DOUGLAS_031,,,17031,17,16675.0,16715.0,10.758540656153082,11.057871451707987,0.00047918561407485073,0.0005072983542704632,0.05986615911098099,0.0395988965591189,0.06028108627831659,0.06294611171780344,0.06028108627831621,0.05414304370593953,0.046860312440399454,-0.0005926134849586149,-0.019524952426279298,0.0608736997632752,0.07366799613221883,0.06072861482227824,0.00014508494099694963,0.07611136991630704,-0.0024433737840882114,-0.0004475285439616653,-0.02196832621036751,19.9072317690115,0.9641272652311602,77.60155559414216,98.79983297033557,2.4912126368463445,0.23603976443327446,-40.57460516937575,-407.8505598692113,610.4093039549986,-0.742402918712239,-3.9565255271793442,1.3785100750975296e+16,-36.0617931498694,-362.48837085820514,542.5180100728405,-0.9830836196655948,-5.239197393385292,1.8254112965006444e+16,136.0617931498694,1367.6751327913619,-2046.9301945091136,100.98308361966559,538.1742690984204,-1.8750761166940232e+18,140.57460516937573,1413.037321802368,-2114.8214883912715,100.74240291871222,536.8915972322143,-1.8706071044799916e+18,-4.512812019506343,-45.3621890110061,67.89129388215805,0.24068070095335592,1.2826718662059486,-4469012214031146.0
DOWNERS GROVE_043,,,17043,17,54504.0,54200.0,11.744730574494096,11.633200268541557,-0.001118637005153289,-0.001090116791324299,-0.02230606119050762,-0.009080786794017985,-0.026719342650578754,-0.024054317211091907,-0.026719342650579136,-0.02316375015641049,-0.030446481421950566,-3.279793053077873e-05,-0.001991327349719592,-0.026686544720047976,-0.0211724228066909,-0.02644697899504789,-0.0002395657250000858,-0.017149444727003492,-0.0040229780796874155,-0.00027236365553086453,-0.0060143054294070075,8.596739890015167,0.12274976581457295,74.03570065815718,98.98064986443458,17.367559451827656,0.8966003697508504,25.964299341842832,33.765849426161395,167.11277663040877,1.0193501355654233,1.2365044980695363,8389544048208259.0,8.59673989001517,11.1798212176029,55.33078532470288,0.12274976581457295,0.14889941372550117,1010265787267865.9,91.40326010998486,118.86739854983352,588.2944264717802,99.87725023418544,121.15431671658479,8.220184223439858e+17,74.03570065815721,96.28137034127505,476.5124351660744,98.98064986443458,120.06671163224077,8.146391440830454e+17,17.367559451827667,22.586028208558496,111.7819913057059,0.8966003697508504,1.0876050843440355,7379278260940394.0
DUNNING_031,,,17031,17,42671.0,42295.0,11.2298735914888,11.30794118809108,-0.0017701313676813158,-0.0017420186274857033,0.015613519320455894,-0.004653743231406198,0.004214305329077038,0.0068793307685638865,0.004214305329076851,0.014732483110121538,0.007449751844581462,0.00010913196671096513,-0.0008862410833254484,0.004105173362366073,0.015618724193446988,0.003794431998344039,0.0003107413640220335,0.017145685213418912,-0.0015269610199719218,0.00041987333073299863,-0.0024132021032973704,4.531142641064299,2.589560038709055,87.66186407119953,90.03695038809744,7.806993287736173,7.373489573193502,-16.380145052665615,-44.80203996802019,67.05294714174967,9.963049611902559,3.712030380277205,-1.2933244694438418e+16,-6.015558115363332,-16.453411996531603,24.624989524860162,2.589560038709055,0.9648175919706384,-3361562466933061.0,106.01555811536333,289.9677174191771,-433.98001615106114,97.41043996129095,36.29315586871106,-1.2645054525345267e+17,116.38014505266563,318.31634539066573,-476.40797376795075,90.03695038809744,33.545943080404484,-1.168788630259473e+17,-10.364586937302281,-28.348627971488582,42.4279576168895,7.373489573193502,2.747212788306567,-9571682227505358.0
EAST DUNDEE_089,,,17089,17,2251.0,2216.0,11.273814935061099,11.336412816029195,-0.0031341586079115303,-0.0036665701703343353,0.012519576193619385,0.010910577879294114,0.0021821884768068065,0.004847213916293655,0.0021821884768069566,0.012115339473116273,0.004832608207576197,0.0,0.0,0.0021821884768068065,0.012115339473116273,0.0017049737045846235,0.00047721477222218247,0.013080595979753027,-0.0009652565066367564,0.00047721477222218247,-0.0009652565066367564,0.0,0.0,93.12781828249959,78.13136778540365,6.872181717500417,21.868632214596346,-7.967226248828138,13.131079046265452,26.82050269610955,21.86863221459634,-5.055851609592175,-1.4699517614456376e+16,0.0,-0.0,-0.0,0.0,-0.0,-0.0,100.0,-164.81368340954091,-336.6353842412151,100.0,-23.119194469865466,-6.721736169967274e+16,107.96722624882813,-177.94476245580634,-363.4558869373246,78.13136778540364,-18.063342860273284,-5.251784408521635e+16,-7.967226248828138,13.131079046265452,26.82050269610955,21.86863221459634,-5.055851609592175,-1.4699517614456376e+16
