B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.0,297.0,17,031,120100,2,170311201002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,80.0,17,031,120100,3,170311201003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,17,031,120100,4,170311201004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,140.0,17,031,120200,1,170311202001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,73.0,17,031,120200,2,170311202002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,212.0,17,031,120200,3,170311202003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,80.0,17,031,120200,4,170311202004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,198.0,17,031,120300,1,170311203001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,17,031,120300,2,170311203002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.0,357.0,17,031,120300,3,170311203003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,156.0,17,031,120300,4,170311203004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,99.0,17,031,120300,5,170311203005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0,253.0,17,031,120300,6,170311203006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0,205.0,17,031,120400,1,170311204001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,58.0,17,031,120400,2,170311204002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,48.0,17,031,120400,3,170311204003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,131.0,17,031,130100,1,170311301001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,59.0,17,031,130100,2,170311301002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,175.0,17,031,130100,3,170311301003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,153.0,17,031,130200,1,170311302001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,130300,1,170311303001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,17,031,130300,2,170311303002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,67.0,17,031,130300,3,170311303003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,58.0,17,031,130300,4,170311303004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,140100,1,170311401001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,17,031,140100,2,170311401002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,17,031,140200,1,170311402001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36.0,17,031,140200,2,170311402002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,173.0,17,031,140200,3,170311402003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,71.0,17,031,140301,1,170311403011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,97.0,17,031,140301,2,170311403012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,17,031,140302,1,170311403021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,17,031,140302,2,170311403022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,17,031,140302,3,170311403023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,17,031,140400,1,170311404001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,77.0,17,031,140400,2,170311404002
