B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
37.0,16.0,16.0,18.0,39.0,26.0,12.0,12.0,33.0,33.0,168.0,129.0,103.0,48.0,145.0,257.0,1092.0,17,031,060100,2,170310601002
57.0,40.0,9.0,34.0,7.0,32.0,12.0,34.0,25.0,61.0,89.0,72.0,54.0,17.0,69.0,186.0,798.0,17,031,060100,3,170310601003
53.0,41.0,52.0,12.0,40.0,33.0,36.0,52.0,17.0,58.0,108.0,182.0,57.0,54.0,32.0,36.0,863.0,17,031,060200,1,170310602001
93.0,55.0,55.0,87.0,71.0,21.0,70.0,36.0,62.0,65.0,111.0,172.0,89.0,36.0,86.0,155.0,1264.0,17,031,060200,2,170310602002
51.0,27.0,42.0,25.0,28.0,58.0,56.0,42.0,24.0,160.0,94.0,180.0,345.0,184.0,134.0,393.0,1843.0,17,031,060300,1,170310603001
18.0,32.0,89.0,60.0,42.0,67.0,26.0,22.0,37.0,58.0,76.0,300.0,129.0,85.0,102.0,141.0,1284.0,17,031,060300,2,170310603002
159.0,46.0,38.0,38.0,44.0,106.0,54.0,34.0,82.0,118.0,201.0,307.0,205.0,73.0,140.0,364.0,2009.0,17,031,060400,1,170310604001
57.0,32.0,30.0,19.0,38.0,14.0,14.0,23.0,51.0,29.0,147.0,94.0,132.0,59.0,116.0,301.0,1156.0,17,031,060400,2,170310604002
31.0,13.0,15.0,14.0,29.0,30.0,10.0,11.0,9.0,29.0,95.0,139.0,60.0,137.0,164.0,168.0,954.0,17,031,060400,3,170310604003
201.0,100.0,74.0,41.0,40.0,19.0,43.0,56.0,13.0,52.0,87.0,103.0,92.0,49.0,59.0,98.0,1127.0,17,031,060500,1,170310605001
73.0,12.0,20.0,68.0,48.0,56.0,133.0,75.0,44.0,72.0,143.0,190.0,277.0,115.0,52.0,84.0,1462.0,17,031,060800,1,170310608001
166.0,122.0,114.0,111.0,57.0,93.0,99.0,152.0,282.0,214.0,423.0,471.0,286.0,207.0,239.0,274.0,3310.0,17,031,060800,3,170310608003
12.0,7.0,46.0,49.0,39.0,29.0,77.0,10.0,46.0,66.0,108.0,111.0,83.0,24.0,15.0,9.0,731.0,17,031,060900,1,170310609001
79.0,104.0,79.0,70.0,18.0,22.0,58.0,60.0,124.0,121.0,94.0,248.0,188.0,116.0,65.0,153.0,1599.0,17,031,060900,3,170310609003
209.0,102.0,133.0,96.0,101.0,104.0,79.0,257.0,159.0,334.0,488.0,490.0,359.0,171.0,221.0,213.0,3516.0,17,031,060900,4,170310609004
116.0,41.0,12.0,123.0,109.0,63.0,35.0,12.0,40.0,49.0,27.0,36.0,21.0,16.0,48.0,15.0,763.0,17,031,060900,5,170310609005
119.0,28.0,31.0,75.0,48.0,31.0,121.0,85.0,42.0,99.0,103.0,255.0,209.0,90.0,212.0,166.0,1714.0,17,031,061000,1,170310610001
51.0,40.0,42.0,66.0,73.0,40.0,47.0,36.0,41.0,73.0,115.0,190.0,190.0,85.0,114.0,117.0,1320.0,17,031,061100,1,170310611001
196.0,31.0,48.0,101.0,68.0,40.0,70.0,58.0,58.0,185.0,109.0,297.0,282.0,152.0,282.0,234.0,2211.0,17,031,061200,1,170310612001
79.0,27.0,57.0,45.0,65.0,21.0,37.0,110.0,48.0,190.0,177.0,225.0,200.0,166.0,159.0,192.0,1798.0,17,031,061500,1,170310615001
72.0,93.0,19.0,67.0,37.0,32.0,45.0,58.0,53.0,70.0,112.0,127.0,91.0,58.0,28.0,47.0,1009.0,17,031,061800,1,170310618001
39.0,5.0,22.0,32.0,8.0,20.0,12.0,18.0,7.0,93.0,83.0,104.0,64.0,51.0,9.0,48.0,615.0,17,031,061901,1,170310619011
92.0,8.0,35.0,12.0,27.0,16.0,79.0,80.0,111.0,56.0,81.0,186.0,112.0,89.0,34.0,39.0,1057.0,17,031,061901,2,170310619012
76.0,26.0,13.0,16.0,75.0,10.0,73.0,67.0,10.0,30.0,47.0,90.0,91.0,6.0,60.0,111.0,801.0,17,031,061901,3,170310619013
196.0,50.0,108.0,46.0,130.0,148.0,49.0,68.0,100.0,42.0,58.0,57.0,53.0,50.0,32.0,175.0,1362.0,17,031,061901,4,170310619014
69.0,84.0,55.0,50.0,39.0,44.0,93.0,50.0,6.0,89.0,81.0,43.0,75.0,33.0,70.0,148.0,1029.0,17,031,061902,1,170310619021
159.0,49.0,139.0,91.0,120.0,45.0,76.0,60.0,77.0,111.0,156.0,72.0,51.0,114.0,104.0,134.0,1558.0,17,031,061902,2,170310619022
115.0,42.0,43.0,21.0,142.0,58.0,41.0,46.0,51.0,134.0,144.0,124.0,147.0,51.0,187.0,98.0,1444.0,17,031,061902,3,170310619023
76.0,55.0,27.0,42.0,56.0,92.0,76.0,79.0,89.0,118.0,207.0,230.0,304.0,111.0,150.0,257.0,1969.0,17,031,062000,1,170310620001
39.0,54.0,11.0,24.0,45.0,50.0,11.0,36.0,31.0,85.0,123.0,188.0,73.0,56.0,45.0,75.0,946.0,17,031,062000,2,170310620002
62.0,15.0,34.0,25.0,23.0,25.0,12.0,16.0,10.0,30.0,40.0,120.0,77.0,42.0,143.0,291.0,965.0,17,031,062100,1,170310621001
86.0,28.0,17.0,79.0,29.0,33.0,26.0,22.0,16.0,72.0,176.0,62.0,144.0,117.0,65.0,116.0,1088.0,17,031,062100,2,170310621002
112.0,59.0,22.0,34.0,57.0,21.0,44.0,38.0,16.0,107.0,104.0,145.0,163.0,150.0,92.0,151.0,1315.0,17,031,062100,3,170310621003
152.0,21.0,30.0,27.0,17.0,48.0,22.0,93.0,35.0,73.0,113.0,268.0,289.0,171.0,57.0,213.0,1629.0,17,031,062200,1,170310622001
55.0,23.0,46.0,18.0,30.0,18.0,18.0,68.0,30.0,72.0,55.0,199.0,192.0,105.0,182.0,318.0,1429.0,17,031,062200,2,170310622002
45.0,127.0,24.0,97.0,20.0,27.0,59.0,49.0,25.0,88.0,98.0,149.0,317.0,92.0,145.0,348.0,1710.0,17,031,062300,1,170310623001
59.0,66.0,91.0,27.0,35.0,59.0,40.0,31.0,26.0,80.0,154.0,178.0,145.0,163.0,178.0,311.0,1643.0,17,031,062400,1,170310624001
53.0,32.0,24.0,40.0,24.0,30.0,25.0,39.0,93.0,77.0,84.0,179.0,203.0,72.0,129.0,197.0,1301.0,17,031,062500,1,170310625001
62.0,71.0,52.0,87.0,47.0,49.0,64.0,55.0,63.0,219.0,239.0,327.0,173.0,107.0,137.0,512.0,2264.0,17,031,062600,1,170310626001
13.0,22.0,19.0,9.0,25.0,28.0,16.0,6.0,10.0,67.0,64.0,88.0,106.0,25.0,54.0,162.0,714.0,17,031,062700,1,170310627001
19.0,10.0,19.0,26.0,60.0,20.0,34.0,26.0,6.0,19.0,114.0,154.0,65.0,31.0,81.0,149.0,833.0,17,031,062700,2,170310627002
137.0,69.0,70.0,26.0,26.0,51.0,23.0,11.0,14.0,63.0,60.0,103.0,138.0,77.0,126.0,136.0,1130.0,17,031,062700,3,170310627003
113.0,16.0,47.0,21.0,29.0,18.0,52.0,76.0,11.0,49.0,52.0,120.0,133.0,50.0,124.0,295.0,1206.0,17,031,062800,1,170310628001
63.0,14.0,30.0,27.0,14.0,32.0,12.0,57.0,7.0,93.0,133.0,164.0,50.0,80.0,148.0,235.0,1159.0,17,031,062800,2,170310628002
65.0,36.0,78.0,68.0,43.0,14.0,18.0,25.0,44.0,70.0,91.0,205.0,144.0,224.0,67.0,215.0,1407.0,17,031,062800,3,170310628003
44.0,12.0,23.0,61.0,35.0,35.0,23.0,50.0,22.0,43.0,35.0,210.0,163.0,178.0,189.0,302.0,1425.0,17,031,062900,1,170310629001
25.0,38.0,73.0,26.0,63.0,58.0,13.0,20.0,9.0,110.0,72.0,137.0,162.0,51.0,73.0,226.0,1156.0,17,031,062900,2,170310629002
116.0,15.0,21.0,16.0,27.0,72.0,20.0,25.0,49.0,141.0,182.0,160.0,126.0,115.0,212.0,239.0,1536.0,17,031,062900,3,170310629003
89.0,58.0,72.0,27.0,44.0,38.0,77.0,17.0,56.0,64.0,137.0,182.0,113.0,111.0,97.0,120.0,1302.0,17,031,063000,1,170310630001
79.0,20.0,56.0,54.0,44.0,23.0,40.0,70.0,42.0,26.0,62.0,161.0,140.0,89.0,60.0,141.0,1107.0,17,031,063000,2,170310630002
90.0,5.0,10.0,21.0,5.0,23.0,7.0,17.0,37.0,49.0,45.0,59.0,95.0,34.0,50.0,63.0,610.0,17,031,063000,3,170310630003
79.0,19.0,34.0,31.0,17.0,41.0,62.0,35.0,17.0,104.0,173.0,228.0,114.0,107.0,153.0,134.0,1348.0,17,031,063100,1,170310631001
165.0,46.0,70.0,23.0,18.0,47.0,35.0,21.0,13.0,80.0,61.0,84.0,81.0,54.0,81.0,156.0,1035.0,17,031,063100,2,170310631002
87.0,52.0,24.0,9.0,167.0,31.0,19.0,47.0,93.0,58.0,148.0,93.0,79.0,34.0,40.0,20.0,1001.0,17,031,063200,1,170310632001
12.0,26.0,12.0,41.0,8.0,57.0,8.0,5.0,27.0,140.0,17.0,35.0,99.0,83.0,12.0,51.0,633.0,17,031,063200,2,170310632002
40.0,42.0,37.0,10.0,43.0,10.0,50.0,87.0,63.0,101.0,57.0,193.0,30.0,21.0,17.0,105.0,906.0,17,031,063200,3,170310632003
151.0,11.0,34.0,12.0,78.0,17.0,54.0,80.0,25.0,73.0,70.0,92.0,158.0,53.0,119.0,262.0,1289.0,17,031,063200,4,170310632004
65.0,37.0,42.0,16.0,99.0,9.0,16.0,12.0,24.0,85.0,95.0,71.0,61.0,16.0,28.0,55.0,731.0,17,031,063200,5,170310632005
203.0,140.0,30.0,53.0,31.0,69.0,182.0,64.0,99.0,98.0,150.0,150.0,223.0,148.0,132.0,53.0,1825.0,17,031,063200,6,170310632006
64.0,100.0,52.0,35.0,74.0,13.0,98.0,62.0,12.0,46.0,117.0,113.0,94.0,103.0,40.0,44.0,1067.0,17,031,063301,1,170310633011
72.0,6.0,20.0,60.0,18.0,13.0,21.0,54.0,32.0,129.0,105.0,67.0,17.0,25.0,28.0,34.0,701.0,17,031,063301,2,170310633012
185.0,34.0,19.0,64.0,8.0,11.0,26.0,45.0,24.0,61.0,71.0,91.0,27.0,33.0,53.0,18.0,770.0,17,031,063301,3,170310633013
54.0,39.0,27.0,23.0,18.0,24.0,19.0,81.0,111.0,159.0,275.0,231.0,133.0,122.0,106.0,260.0,1682.0,17,031,063302,1,170310633021
31.0,23.0,16.0,21.0,40.0,21.0,10.0,55.0,51.0,78.0,175.0,194.0,164.0,46.0,38.0,19.0,982.0,17,031,063302,2,170310633022
46.0,18.0,21.0,5.0,6.0,17.0,6.0,66.0,10.0,33.0,50.0,61.0,94.0,20.0,19.0,9.0,481.0,17,031,063302,3,170310633023
121.0,33.0,80.0,65.0,13.0,84.0,16.0,61.0,43.0,91.0,112.0,85.0,33.0,30.0,90.0,46.0,1003.0,17,031,063302,4,170310633024
26.0,7.0,8.0,54.0,31.0,29.0,34.0,37.0,8.0,19.0,62.0,65.0,23.0,15.0,7.0,56.0,481.0,17,031,063303,1,170310633031
29.0,14.0,17.0,25.0,19.0,12.0,22.0,4.0,17.0,76.0,59.0,166.0,98.0,24.0,53.0,80.0,715.0,17,031,063303,2,170310633032
164.0,23.0,28.0,59.0,13.0,36.0,34.0,29.0,14.0,74.0,83.0,201.0,121.0,48.0,84.0,140.0,1151.0,17,031,063400,1,170310634001
57.0,28.0,13.0,31.0,45.0,28.0,9.0,109.0,11.0,112.0,63.0,221.0,66.0,47.0,74.0,93.0,1007.0,17,031,063400,2,170310634002
69.0,20.0,36.0,20.0,28.0,25.0,62.0,19.0,14.0,68.0,143.0,263.0,194.0,35.0,184.0,134.0,1314.0,17,031,070101,1,170310701011
75.0,28.0,83.0,39.0,87.0,39.0,66.0,56.0,55.0,60.0,104.0,229.0,71.0,94.0,66.0,274.0,1426.0,17,031,070101,2,170310701012
245.0,137.0,47.0,12.0,13.0,70.0,26.0,94.0,53.0,106.0,84.0,55.0,97.0,35.0,33.0,59.0,1166.0,17,031,070101,3,170310701013
65.0,74.0,33.0,68.0,13.0,60.0,24.0,78.0,11.0,103.0,89.0,114.0,94.0,102.0,30.0,44.0,1002.0,17,031,070102,1,170310701021
71.0,18.0,9.0,9.0,32.0,9.0,21.0,63.0,10.0,62.0,27.0,70.0,87.0,56.0,88.0,108.0,740.0,17,031,070102,2,170310701022
22.0,9.0,25.0,20.0,12.0,23.0,24.0,74.0,39.0,62.0,103.0,188.0,77.0,51.0,35.0,29.0,793.0,17,031,070102,3,170310701023
74.0,48.0,11.0,29.0,70.0,15.0,31.0,39.0,35.0,63.0,116.0,159.0,38.0,23.0,130.0,47.0,928.0,17,031,070103,1,170310701031
81.0,40.0,22.0,32.0,16.0,30.0,54.0,18.0,58.0,86.0,79.0,78.0,22.0,18.0,21.0,12.0,667.0,17,031,070103,2,170310701032
97.0,86.0,128.0,37.0,69.0,25.0,46.0,24.0,33.0,48.0,171.0,252.0,279.0,39.0,189.0,460.0,1983.0,17,031,070200,1,170310702001
25.0,83.0,12.0,15.0,13.0,35.0,7.0,52.0,65.0,28.0,99.0,107.0,95.0,150.0,44.0,129.0,959.0,17,031,070200,2,170310702002
71.0,30.0,31.0,28.0,42.0,18.0,48.0,43.0,13.0,43.0,104.0,129.0,56.0,32.0,42.0,44.0,774.0,17,031,070200,3,170310702003
238.0,29.0,34.0,28.0,70.0,48.0,62.0,74.0,43.0,97.0,217.0,195.0,267.0,164.0,225.0,316.0,2107.0,17,031,070300,1,170310703001
155.0,36.0,36.0,14.0,12.0,56.0,43.0,19.0,30.0,123.0,95.0,126.0,104.0,118.0,158.0,165.0,1290.0,17,031,070300,2,170310703002
265.0,131.0,62.0,96.0,30.0,45.0,25.0,32.0,35.0,69.0,75.0,104.0,92.0,43.0,79.0,132.0,1315.0,17,031,070400,1,170310704001
81.0,18.0,25.0,10.0,17.0,69.0,18.0,16.0,14.0,61.0,108.0,44.0,95.0,64.0,40.0,236.0,916.0,17,031,070400,2,170310704002
54.0,22.0,52.0,16.0,14.0,9.0,12.0,17.0,23.0,55.0,89.0,116.0,133.0,70.0,130.0,311.0,1123.0,17,031,070400,3,170310704003
16.0,21.0,10.0,11.0,14.0,107.0,13.0,76.0,18.0,68.0,102.0,80.0,65.0,25.0,80.0,185.0,891.0,17,031,070500,1,170310705001
73.0,83.0,17.0,90.0,16.0,64.0,19.0,47.0,10.0,36.0,64.0,76.0,65.0,39.0,28.0,150.0,877.0,17,031,070500,2,170310705002
79.0,6.0,24.0,13.0,16.0,8.0,28.0,10.0,31.0,26.0,47.0,63.0,53.0,59.0,179.0,334.0,976.0,17,031,070500,3,170310705003
47.0,18.0,28.0,28.0,25.0,39.0,30.0,28.0,39.0,156.0,97.0,157.0,181.0,114.0,308.0,478.0,1773.0,17,031,070600,1,170310706001
44.0,36.0,14.0,18.0,27.0,28.0,55.0,32.0,32.0,20.0,114.0,237.0,99.0,85.0,146.0,244.0,1231.0,17,031,070600,2,170310706002
76.0,79.0,31.0,120.0,56.0,130.0,60.0,102.0,87.0,116.0,172.0,318.0,170.0,217.0,510.0,645.0,2889.0,17,031,070700,1,170310707001
215.0,52.0,61.0,10.0,63.0,22.0,15.0,48.0,9.0,43.0,108.0,71.0,139.0,42.0,70.0,144.0,1112.0,17,031,070700,2,170310707002
96.0,11.0,69.0,5.0,11.0,35.0,13.0,5.0,5.0,23.0,23.0,71.0,42.0,44.0,98.0,31.0,582.0,17,031,071000,1,170310710001
93.0,52.0,28.0,43.0,52.0,41.0,38.0,36.0,45.0,190.0,132.0,335.0,284.0,114.0,102.0,301.0,1886.0,17,031,071000,2,170310710002
27.0,23.0,71.0,16.0,13.0,43.0,14.0,12.0,25.0,38.0,122.0,127.0,120.0,150.0,43.0,338.0,1182.0,17,031,071100,1,170310711001
124.0,35.0,11.0,75.0,15.0,36.0,72.0,14.0,65.0,118.0,123.0,135.0,157.0,47.0,139.0,143.0,1309.0,17,031,071100,2,170310711002
64.0,42.0,29.0,15.0,12.0,36.0,35.0,8.0,37.0,47.0,66.0,75.0,132.0,129.0,54.0,118.0,899.0,17,031,071200,1,170310712001
149.0,84.0,23.0,19.0,23.0,10.0,43.0,25.0,17.0,35.0,82.0,182.0,67.0,82.0,56.0,156.0,1053.0,17,031,071200,2,170310712002
67.0,61.0,13.0,29.0,63.0,60.0,19.0,29.0,69.0,55.0,60.0,219.0,205.0,118.0,86.0,279.0,1432.0,17,031,071300,1,170310713001
129.0,61.0,47.0,102.0,41.0,135.0,104.0,52.0,22.0,141.0,155.0,256.0,223.0,56.0,195.0,215.0,1934.0,17,031,071300,2,170310713002
67.0,48.0,47.0,19.0,22.0,37.0,12.0,31.0,5.0,29.0,122.0,35.0,37.0,46.0,27.0,47.0,631.0,17,031,071400,1,170310714001
197.0,79.0,78.0,52.0,30.0,82.0,22.0,80.0,33.0,94.0,148.0,154.0,144.0,146.0,90.0,113.0,1542.0,17,031,071400,2,170310714002
21.0,49.0,45.0,19.0,30.0,16.0,13.0,114.0,42.0,126.0,148.0,146.0,110.0,90.0,128.0,111.0,1208.0,17,031,071400,3,170310714003
31.0,10.0,76.0,43.0,10.0,12.0,42.0,25.0,6.0,62.0,88.0,74.0,60.0,54.0,49.0,77.0,719.0,17,031,071400,4,170310714004
16.0,25.0,15.0,22.0,23.0,27.0,25.0,27.0,14.0,24.0,135.0,130.0,76.0,47.0,63.0,215.0,884.0,17,031,071500,1,170310715001
88.0,17.0,31.0,46.0,14.0,25.0,17.0,73.0,24.0,72.0,98.0,161.0,153.0,81.0,163.0,159.0,1222.0,17,031,071500,2,170310715002
81.0,21.0,61.0,85.0,22.0,68.0,60.0,27.0,57.0,117.0,130.0,141.0,227.0,97.0,24.0,96.0,1314.0,17,031,071500,3,170310715003
37.0,52.0,31.0,13.0,19.0,25.0,34.0,63.0,13.0,67.0,121.0,197.0,162.0,50.0,147.0,79.0,1110.0,17,031,071500,4,170310715004
60.0,5.0,68.0,7.0,8.0,8.0,4.0,5.0,5.0,47.0,39.0,96.0,37.0,20.0,44.0,37.0,490.0,17,031,071500,5,170310715005
26.0,28.0,11.0,47.0,11.0,20.0,4.0,6.0,48.0,89.0,85.0,120.0,81.0,26.0,60.0,32.0,694.0,17,031,071500,6,170310715006
139.0,58.0,37.0,98.0,58.0,74.0,38.0,25.0,50.0,59.0,100.0,176.0,129.0,104.0,97.0,489.0,1731.0,17,031,071600,1,170310716001
23.0,4.0,49.0,38.0,16.0,47.0,6.0,10.0,14.0,50.0,97.0,99.0,82.0,37.0,66.0,233.0,871.0,17,031,071700,1,170310717001
66.0,18.0,43.0,13.0,22.0,48.0,18.0,17.0,16.0,36.0,48.0,43.0,138.0,81.0,97.0,187.0,891.0,17,031,071700,2,170310717002
146.0,86.0,22.0,50.0,39.0,92.0,83.0,33.0,37.0,54.0,97.0,174.0,230.0,196.0,227.0,470.0,2036.0,17,031,071800,1,170310718001
6.0,27.0,4.0,6.0,8.0,20.0,10.0,23.0,6.0,41.0,137.0,60.0,17.0,57.0,56.0,143.0,621.0,17,031,071800,2,170310718002
136.0,9.0,11.0,20.0,19.0,21.0,10.0,43.0,61.0,91.0,29.0,41.0,215.0,20.0,73.0,199.0,998.0,17,031,080100,1,170310801001
78.0,48.0,16.0,80.0,15.0,24.0,38.0,15.0,20.0,39.0,156.0,292.0,49.0,70.0,220.0,310.0,1470.0,17,031,080100,2,170310801002
16.0,9.0,34.0,39.0,9.0,54.0,34.0,54.0,58.0,17.0,81.0,227.0,101.0,32.0,48.0,65.0,878.0,17,031,080100,3,170310801003
29.0,36.0,58.0,15.0,17.0,15.0,31.0,15.0,19.0,92.0,58.0,42.0,88.0,20.0,68.0,282.0,885.0,17,031,080100,4,170310801004
31.0,11.0,9.0,16.0,14.0,102.0,10.0,21.0,36.0,64.0,161.0,83.0,109.0,108.0,41.0,67.0,883.0,17,031,080100,5,170310801005
54.0,8.0,14.0,32.0,53.0,16.0,30.0,10.0,37.0,167.0,68.0,146.0,123.0,10.0,30.0,119.0,917.0,17,031,080100,6,170310801006
17.0,5.0,9.0,27.0,7.0,7.0,5.0,37.0,7.0,15.0,55.0,112.0,59.0,14.0,31.0,213.0,620.0,17,031,080100,7,170310801007
71.0,72.0,63.0,44.0,67.0,95.0,45.0,45.0,64.0,105.0,215.0,156.0,244.0,32.0,46.0,146.0,1510.0,17,031,080201,1,170310802011
52.0,21.0,20.0,29.0,33.0,53.0,73.0,84.0,23.0,142.0,185.0,266.0,105.0,74.0,117.0,106.0,1383.0,17,031,080201,2,170310802012
7.0,8.0,8.0,21.0,3.0,6.0,19.0,18.0,40.0,10.0,22.0,39.0,29.0,23.0,69.0,41.0,363.0,17,031,080201,3,170310802013
38.0,18.0,22.0,9.0,6.0,4.0,28.0,7.0,8.0,84.0,45.0,68.0,118.0,35.0,13.0,18.0,521.0,17,031,080202,1,170310802021
49.0,53.0,67.0,42.0,17.0,10.0,13.0,10.0,52.0,87.0,109.0,145.0,116.0,35.0,29.0,83.0,917.0,17,031,080202,2,170310802022
92.0,27.0,47.0,19.0,61.0,71.0,71.0,172.0,33.0,198.0,138.0,175.0,141.0,141.0,323.0,321.0,2030.0,17,031,080202,3,170310802023
25.0,20.0,6.0,6.0,10.0,82.0,35.0,8.0,21.0,7.0,27.0,130.0,43.0,6.0,54.0,75.0,555.0,17,031,080300,1,170310803001
183.0,36.0,50.0,28.0,25.0,65.0,24.0,15.0,30.0,65.0,92.0,303.0,209.0,76.0,130.0,312.0,1643.0,17,031,080300,2,170310803002
74.0,10.0,15.0,48.0,32.0,8.0,38.0,8.0,13.0,42.0,25.0,88.0,141.0,55.0,121.0,158.0,876.0,17,031,080300,3,170310803003
122.0,19.0,18.0,37.0,11.0,18.0,27.0,36.0,19.0,31.0,118.0,160.0,192.0,69.0,72.0,329.0,1278.0,17,031,080300,4,170310803004
1069.0,104.0,135.0,48.0,128.0,93.0,40.0,47.0,64.0,87.0,157.0,216.0,111.0,115.0,216.0,176.0,2806.0,17,031,080400,1,170310804001
359.0,27.0,9.0,70.0,9.0,5.0,10.0,36.0,9.0,19.0,30.0,18.0,23.0,17.0,15.0,13.0,669.0,17,031,080400,2,170310804002
32.0,18.0,13.0,9.0,61.0,22.0,26.0,21.0,16.0,95.0,40.0,50.0,47.0,132.0,457.0,410.0,1449.0,17,031,080400,3,170310804003
20.0,5.0,2.0,4.0,6.0,5.0,8.0,8.0,2.0,50.0,33.0,27.0,65.0,31.0,10.0,46.0,322.0,17,031,081000,1,170310810001
90.0,38.0,14.0,19.0,9.0,11.0,72.0,46.0,25.0,60.0,77.0,316.0,211.0,19.0,47.0,63.0,1117.0,17,031,081000,2,170310810002
79.0,22.0,10.0,70.0,12.0,21.0,23.0,67.0,66.0,39.0,46.0,166.0,18.0,12.0,32.0,71.0,754.0,17,031,081000,3,170310810003
192.0,111.0,17.0,88.0,103.0,32.0,54.0,42.0,16.0,70.0,56.0,168.0,86.0,21.0,56.0,39.0,1151.0,17,031,081000,4,170310810004
255.0,138.0,125.0,94.0,14.0,13.0,100.0,19.0,24.0,73.0,89.0,147.0,101.0,69.0,76.0,29.0,1366.0,17,031,081000,5,170310810005
261.0,62.0,98.0,142.0,38.0,17.0,24.0,44.0,13.0,78.0,139.0,168.0,125.0,19.0,26.0,115.0,1369.0,17,031,081000,6,170310810006
36.0,31.0,27.0,80.0,40.0,27.0,27.0,9.0,14.0,40.0,214.0,95.0,79.0,137.0,94.0,231.0,1181.0,17,031,081100,1,170310811001
209.0,209.0,41.0,24.0,17.0,74.0,37.0,42.0,17.0,46.0,61.0,97.0,163.0,105.0,94.0,56.0,1292.0,17,031,081100,2,170310811002
168.0,31.0,55.0,26.0,75.0,87.0,15.0,35.0,77.0,113.0,36.0,134.0,140.0,30.0,39.0,31.0,1092.0,17,031,081100,3,170310811003
21.0,13.0,33.0,32.0,36.0,17.0,39.0,30.0,12.0,70.0,76.0,41.0,103.0,72.0,55.0,351.0,1001.0,17,031,081201,1,170310812011
101.0,39.0,67.0,22.0,24.0,85.0,36.0,82.0,45.0,180.0,179.0,139.0,115.0,49.0,140.0,310.0,1613.0,17,031,081201,2,170310812012
66.0,162.0,96.0,61.0,60.0,35.0,74.0,15.0,18.0,156.0,230.0,154.0,162.0,100.0,94.0,101.0,1584.0,17,031,081201,3,170310812013
27.0,4.0,2.0,9.0,7.0,27.0,10.0,6.0,7.0,44.0,51.0,30.0,14.0,11.0,19.0,168.0,436.0,17,031,081202,1,170310812021
12.0,13.0,18.0,37.0,30.0,16.0,75.0,27.0,13.0,20.0,97.0,149.0,47.0,37.0,51.0,93.0,735.0,17,031,081202,2,170310812022
40.0,12.0,21.0,34.0,81.0,109.0,42.0,53.0,56.0,68.0,74.0,94.0,190.0,23.0,95.0,81.0,1073.0,17,031,081202,3,170310812023
20.0,18.0,19.0,14.0,12.0,78.0,6.0,27.0,24.0,56.0,53.0,71.0,107.0,38.0,161.0,159.0,863.0,17,031,081202,4,170310812024
69.0,22.0,9.0,32.0,59.0,40.0,61.0,18.0,10.0,25.0,44.0,90.0,75.0,76.0,37.0,50.0,717.0,17,031,081300,1,170310813001
