B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
144.0,110.0,76.0,210.0,1.0,81.0,270.0,79.0,27.0,162.0,105.0,319.0,78.0,131.0,96.45038851990901,8.0,1897.450388519909,17,031,020902,2,170310209022
245.0,31.0,3.0,33.0,168.0,41.0,110.0,13.0,3.0,10.0,90.0,17.0,91.0,20.0,59.0,13.0,947.0,17,031,030101,1,170310301011
14.0,37.0,19.0,0.0,33.0,4.0,18.0,28.0,6.0,10.0,31.0,8.0,3.0,13.0,75.0,9.0,308.0,17,031,030101,2,170310301012
281.0,143.0,56.0,26.0,63.0,10.0,29.0,62.0,140.0,116.0,3.0,71.0,27.0,8.0,84.0,14.0,1133.0,17,031,030101,3,170310301013
9.0,7.0,3.0,3.0,34.0,30.0,84.0,6.0,2.0,91.0,295.0,270.0,73.0,73.0,146.0036939468033,14.0,1140.0036939468032,17,031,030101,4,170310301014
60.0,16.0,6.0,7.0,67.0,119.0,26.0,36.0,16.0,22.0,140.0,154.0,77.0,55.0,103.01069933583622,3.0,907.0106993358362,17,031,030102,1,170310301021
192.0,0.0,67.0,102.0,89.0,2.0,57.0,80.0,2.0,28.0,25.0,42.0,39.0,6.0,70.0,7.0,808.0,17,031,030102,2,170310301022
170.0,3.0,23.0,84.0,46.0,24.0,12.0,60.0,6.0,108.0,162.0,186.0,78.0,29.0,78.0,13.0,1082.0,17,031,030102,3,170310301023
2.0,66.0,12.0,47.0,8.0,21.0,1.0,2.0,37.0,106.0,13.0,25.0,28.0,12.0,96.0,16.0,492.0,17,031,030103,1,170310301031
139.0,160.0,67.0,49.0,15.0,147.0,107.0,25.0,4.0,24.0,43.0,129.0,141.0,104.0,69.51420203035269,0.0,1223.5142020303526,17,031,030103,2,170310301032
164.0,63.0,0.0,0.0,70.0,11.0,338.0,141.0,1.0,93.0,163.0,80.0,42.0,63.0,88.87237297911265,8.0,1325.8723729791127,17,031,030104,1,170310301041
123.0,234.0,38.0,1.0,4.0,1.0,60.0,20.0,1.0,53.0,0.0,25.0,20.0,17.0,96.67023311194541,11.0,704.6702331119454,17,031,030104,2,170310301042
66.0,3.0,152.0,33.0,199.0,80.0,5.0,75.0,25.0,65.0,110.0,158.0,66.0,102.0,109.50719664131977,19.0,1267.5071966413198,17,031,030200,1,170310302001
3.0,7.0,3.0,3.0,140.0,67.0,10.0,83.0,44.0,81.0,20.0,153.0,90.0,12.0,115.6632277229125,12.0,843.6632277229124,17,031,030200,2,170310302002
3.0,4.0,3.0,3.0,1.0,22.0,62.0,149.0,15.0,4.0,3.0,21.0,124.0,39.0,147.8122534154723,4.0,604.8122534154722,17,031,030200,3,170310302003
11.0,137.0,209.0,52.0,3.0,3.0,143.0,52.0,11.0,295.0,80.0,329.0,126.0,215.0,91.23054392787262,11.0,1768.2305439278725,17,031,030200,4,170310302004
74.0,73.0,154.0,187.0,103.0,78.0,77.0,8.0,61.0,59.0,153.0,98.0,65.0,52.0,93.01069933583622,14.0,1349.0106993358363,17,031,030300,1,170310303001
203.0,178.0,75.0,59.0,4.0,83.0,46.0,167.0,36.0,55.0,158.0,171.0,78.0,94.0,80.0,2.0,1489.0,17,031,030300,2,170310303002
362.0,69.0,155.0,32.0,75.0,49.0,33.0,55.0,1.0,132.0,66.0,126.0,67.0,89.0,120.74474595822531,2.0,1433.7447459582254,17,031,030400,1,170310304001
9.0,5.0,0.0,48.0,51.0,65.0,60.0,62.0,53.0,69.0,36.0,164.0,51.0,70.0,169.17042436423225,12.0,924.1704243642323,17,031,030400,2,170310304002
13.0,58.0,101.0,37.0,10.0,81.0,38.0,6.0,2.0,71.0,183.0,195.0,200.0,219.0,96.76245068309446,15.0,1325.7624506830944,17,031,030500,1,170310305001
27.0,73.0,181.0,78.0,58.0,48.0,84.0,18.0,79.0,195.0,76.0,322.0,124.0,74.0,234.86205614785013,0.0,1671.8620561478501,17,031,030500,2,170310305002
152.0,175.0,3.0,0.0,4.0,0.0,43.0,41.0,72.0,125.0,147.0,63.0,127.0,142.0,118.2235385388397,19.0,1231.2235385388396,17,031,030500,3,170310305003
0.0,69.0,23.0,2.0,60.0,31.0,21.0,131.0,26.0,227.0,40.0,226.0,258.0,73.0,135.20583381397057,15.0,1337.2058338139705,17,031,030500,4,170310305004
164.0,48.0,102.0,10.0,1.0,42.0,101.0,1.0,4.0,24.0,13.0,23.0,17.0,17.0,94.87237297911265,4.0,665.8723729791127,17,031,030601,1,170310306011
151.0,122.0,83.0,74.0,46.0,4.0,54.0,163.0,4.0,4.0,19.0,2.0,67.0,96.0,88.5887148766326,9.0,986.5887148766326,17,031,030601,2,170310306012
137.0,74.0,38.0,115.0,73.0,117.0,213.0,34.0,11.0,103.0,47.0,214.0,147.0,64.0,49.24824865274177,23.0,1459.2482486527417,17,031,030601,3,170310306013
198.0,21.0,47.0,66.0,80.0,141.0,52.0,45.0,43.0,18.0,0.0,10.0,82.0,22.0,95.4787925806144,19.0,939.4787925806144,17,031,030603,1,170310306031
243.0,63.0,103.0,15.0,69.0,80.0,29.0,88.0,9.0,34.0,53.0,12.0,10.0,54.0,87.23054392787262,3.0,952.2305439278726,17,031,030603,2,170310306032
166.0,32.0,44.0,0.0,8.0,2.0,62.0,86.0,5.0,89.0,195.0,65.0,14.0,148.0,90.9645905502617,14.0,1020.9645905502616,17,031,030604,1,170310306041
72.0,0.0,36.0,57.0,129.0,47.0,113.0,32.0,8.0,81.0,42.0,120.0,129.0,95.0,85.4042797343345,4.0,1050.4042797343345,17,031,030604,2,170310306042
170.0,101.0,34.0,106.0,20.0,13.0,6.0,10.0,0.0,6.0,5.0,47.0,31.0,76.0,90.71634189751992,15.0,730.7163418975199,17,031,030604,3,170310306043
106.0,198.0,141.0,76.0,118.0,67.0,0.0,14.0,52.0,44.0,102.0,328.0,129.0,32.0,68.0,13.0,1488.0,17,031,030701,1,170310307011
71.0,45.0,5.0,19.0,62.0,25.0,4.0,16.0,54.0,5.0,95.0,91.0,94.0,68.0,61.0,8.0,723.0,17,031,030702,1,170310307021
2.0,59.0,4.0,0.0,7.0,130.0,0.0,42.0,25.0,112.0,24.0,4.0,60.0,26.0,86.60641960150174,15.0,596.6064196015018,17,031,030702,2,170310307022
140.0,29.0,48.0,6.0,11.0,1.0,11.0,6.0,1.0,67.0,40.0,73.0,13.0,21.0,157.8476628652106,9.0,633.8476628652106,17,031,030703,1,170310307031
158.0,18.0,112.0,19.0,26.0,0.0,0.0,0.0,1.0,36.0,7.0,38.0,14.0,25.0,77.0,11.0,542.0,17,031,030703,2,170310307032
36.0,81.0,51.0,43.0,30.0,36.0,28.0,159.0,98.0,60.0,251.0,101.0,84.0,43.0,75.98229527513085,13.0,1189.9822952751308,17,031,030703,3,170310307033
197.0,150.0,35.0,66.0,60.0,273.0,91.0,111.0,45.0,171.0,269.0,217.0,186.0,75.0,110.68093244778163,6.0,2062.6809324477817,17,031,030706,1,170310307061
168.0,40.0,137.0,10.0,200.0,60.0,86.0,9.0,1.0,79.0,94.0,69.0,49.0,103.0,127.64552299804333,0.0,1232.6455229980434,17,031,030706,2,170310307062
135.0,27.0,39.0,1.0,5.0,0.0,17.0,152.0,161.0,16.0,100.0,215.0,160.0,17.0,69.0,11.0,1125.0,17,031,030800,1,170310308001
0.0,0.0,1.0,5.0,7.0,27.0,86.0,18.0,21.0,13.0,48.0,119.0,100.0,188.0,151.01439328263953,5.0,789.0143932826395,17,031,030800,2,170310308002
120.0,10.0,21.0,42.0,20.0,12.0,1.0,1.0,3.0,2.0,202.0,53.0,44.0,33.0,139.58170948759965,3.0,706.5817094875997,17,031,030800,3,170310308003
7.0,50.0,3.0,166.0,44.0,14.0,6.0,4.0,1.0,226.0,131.0,25.0,104.0,82.0,120.77315001893069,9.0,992.7731500189307,17,031,030800,4,170310308004
1.0,0.0,1.0,4.0,2.0,4.0,9.0,11.0,49.0,6.0,80.0,36.0,53.0,67.0,64.0,14.0,401.0,17,031,030900,1,170310309001
2.0,0.0,22.0,69.0,88.0,38.0,1.0,24.0,7.0,74.0,44.0,223.0,60.0,53.0,170.54630003786139,8.0,883.5463000378613,17,031,030900,2,170310309002
0.0,0.0,8.0,14.0,5.0,10.0,28.0,23.0,22.0,2.0,111.0,379.0,138.0,79.0,145.78384935476691,18.0,982.783849354767,17,031,030900,3,170310309003
24.0,8.0,1.0,3.0,2.0,8.0,1.0,55.0,41.0,81.0,182.0,158.0,9.0,57.0,64.0,9.0,703.0,17,031,030900,4,170310309004
60.0,1.0,102.0,30.0,68.0,12.0,23.0,34.0,15.0,12.0,45.0,180.0,170.0,65.0,111.258947988578,14.0,942.258947988578,17,031,031000,1,170310310001
5.0,1.0,81.0,36.0,23.0,55.0,30.0,2.0,19.0,149.0,167.0,103.0,54.0,79.0,98.90077703981802,16.0,918.9007770398181,17,031,031000,2,170310310002
75.0,52.0,5.0,2.0,11.0,51.0,0.0,69.0,60.0,141.0,144.0,217.0,107.0,62.0,134.8476628652106,14.0,1144.8476628652106,17,031,031000,3,170310310003
27.0,69.0,52.0,1.0,20.0,0.0,75.0,92.0,129.0,39.0,273.0,241.0,313.0,130.0,146.61011354830504,12.0,1619.610113548305,17,031,031100,1,170310311001
183.0,74.0,11.0,9.0,98.0,0.0,49.0,2.0,74.0,46.0,20.0,5.0,11.0,8.0,132.53560070202514,18.0,740.5356007020251,17,031,031100,2,170310311002
2.0,52.0,99.0,80.0,29.0,23.0,126.0,14.0,15.0,17.0,45.0,186.0,162.0,192.0,99.88307231494889,8.0,1149.8830723149488,17,031,031100,3,170310311003
